Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,MA_20,MA_50,Volatility_20
2025-09-29,254.18359375,254.75304905914027,252.76497075706976,254.31347273152574,40127700,AAPL,-0.004031959845059219,241.6447494506836,229.0214453125,0.01854282223803024
2025-09-30,254.38340759277344,255.67215158054225,252.8648753735947,254.61318058017173,37704300,AAPL,0.0007861004710238984,242.88904342651367,229.86844177246093,0.018226495994856196
2025-10-01,255.20260620117188,258.53938316103813,254.6831055272507,254.7929996074261,48713900,AAPL,0.003220330351537015,243.73722076416016,230.69350311279297,0.01651386481755012
2025-10-02,256.8809814453125,257.9299523535748,253.9038565188199,256.33149581258533,42630200,AAPL,0.006576638338942287,244.60388107299804,231.55712127685547,0.016522267522252384
2025-10-03,257.7701110839844,258.9889308017334,253.70406057825727,254.42336451804394,49155600,AAPL,0.0034612513299712155,245.51949310302734,232.4463055419922,0.01649559426725177
2025-10-06,256.44140625,258.819106172963,254.80299514816292,257.7401350456914,44664100,AAPL,-0.0051546117135026215,246.45908203125,233.30652069091798,0.016417156208576648
2025-10-07,256.23162841796875,257.15072039039774,255.18262697514498,256.56129542181253,31955800,AAPL,-0.0008180341665524615,247.56451110839845,234.1591473388672,0.01586305643961232
2025-10-08,257.8100891113281,258.2696351050741,255.8619653198879,256.2715719294531,36496900,AAPL,0.00616028826380699,249.1264976501465,235.09882659912108,0.013274407837407732
2025-10-09,253.79396057128906,257.75013209688524,252.8948383011137,257.5603136690899,38322000,AAPL,-0.01557785637436715,250.32583465576172,236.0024899291992,0.014018548895233393
2025-10-10,245.032470703125,256.13171175032437,243.76369637579657,254.69310389004832,61999100,AAPL,-0.03452205816262133,250.88529205322266,236.76046112060547,0.016237567816086908
2025-10-13,247.42015075683594,249.44818352992385,245.32217845998096,249.13848619669534,38142900,AAPL,0.009744341420789837,251.43276138305663,237.66976806640625,0.016198537277121117
2025-10-14,247.53004455566406,248.60900042906025,244.46301046499008,246.36117950382103,35478000,AAPL,0.00044415864468594357,251.9132957458496,238.56191345214845,0.016179371493579883
2025-10-15,249.09852600097656,251.5761352503302,247.2303418581919,249.24838988167792,33893600,AAPL,0.006336529564029414,252.43029403686523,239.4940106201172,0.01620454016266756
2025-10-16,247.21035766601562,248.79881419551728,244.8926123625184,248.00958596667436,39777000,AAPL,-0.007580006053321764,252.90833053588867,240.18217864990234,0.016283336756922527
2025-10-17,252.045654296875,253.13461023404025,247.03052706557392,247.77980070207627,49147000,AAPL,0.019559441912186948,253.24750137329102,240.83173736572266,0.015284744783373373
2025-10-20,261.98602294921875,264.1239650925819,255.3824390623343,255.64218177653177,90483000,AAPL,0.03943876231500254,253.55520324707032,241.4940951538086,0.014773988579545668
2025-10-21,262.5155029296875,265.03308188579996,261.5764108568555,261.6263807259345,46695900,AAPL,0.0020210237725979407,253.9717987060547,242.20520568847655,0.01466153090253995
2025-10-22,258.19970703125,262.5954395959732,255.18261234613632,262.3956210979312,45015300,AAPL,-0.016440156296572916,254.27850189208985,242.78064819335938,0.015060641418897798
2025-10-23,259.3285827636719,260.36758405794774,257.76012648314656,259.68824995662277,32754900,AAPL,0.004372103072468825,254.41387023925782,243.30513916015624,0.014561377297235823
2025-10-24,262.56549072265625,263.87421967110856,258.9290010880386,260.93706434715574,38253700,AAPL,0.012481878875396424,254.78151473999023,243.90535766601562,0.014717843297385477
2025-10-27,268.5496520996094,268.8593494221352,264.3936774471076,264.6234656652487,44888200,AAPL,0.02279111912415832,255.49981765747071,244.6490365600586,0.015391617717165384
2025-10-28,268.7394714355469,269.6286240979669,267.8902885694659,268.7294713644567,41534800,AAPL,0.0007068314349076843,256.2176208496094,245.410498046875,0.015392191436376422
2025-10-29,269.4388122558594,271.1471476128123,266.85129379808274,269.01920560410514,51086700,AAPL,0.0026023003490212027,256.92943115234374,246.19253997802736,0.015392052662814305
2025-10-30,271.13714599609375,273.87451306817263,268.2199910571769,271.72657092903916,69886500,AAPL,0.006303226049785504,257.6422393798828,247.09946075439453,0.015388671138616297
2025-10-31,270.108154296875,277.05143573891627,268.89933466249033,276.721738255342,86167100,AAPL,-0.0037950967413132863,258.25914154052737,248.0079800415039,0.015458055222012147
2025-11-03,268.7894287109375,270.5877038096653,265.9921525413924,270.15812755648943,50194600,AAPL,-0.004882213161503057,258.87654266357424,248.83298034667968,0.015451117236688931
2025-11-04,269.7784729003906,271.22705027239556,267.36080327265466,268.0701070960229,49274800,AAPL,0.0036796245826942187,259.5538848876953,249.68974975585937,0.015433504316703477
2025-11-05,269.8783874511719,271.43687417180433,266.67147434431234,268.3498399683747,43683100,AAPL,0.0003703577594871277,260.1572998046875,250.50555908203125,0.015419323736384893
2025-11-06,269.50872802734375,273.1352174017799,267.6305743388968,267.6305743388968,51204000,AAPL,-0.0013697259247742455,260.9430381774902,251.29039794921874,0.014864638617105755
2025-11-07,268.2099914550781,272.02629915101613,266.51162568814635,269.5386899523433,48227400,AAPL,-0.004818903572332056,262.1019142150879,252.0079022216797,0.012140815263023257
2025-11-10,269.42999267578125,273.7300109863281,267.4599914550781,268.9599914550781,41312400,AAPL,0.004548679242277531,263.20240631103513,252.7581985473633,0.01208034348389492
2025-11-11,275.25,275.9100036621094,269.79998779296875,269.80999755859375,46208300,AAPL,0.021601185771556786,264.58840408325193,253.67324798583985,0.01263498244918081
2025-11-12,273.4700012207031,275.7300109863281,271.70001220703125,275.0,48398000,AAPL,-0.006466843884820661,265.8069778442383,254.37786682128908,0.01290627736439642
2025-11-13,272.95001220703125,276.70001220703125,272.0899963378906,274.1099853515625,49602800,AAPL,-0.0019014480979659965,267.0939605712891,255.04591156005858,0.012681105181191124
2025-11-14,272.4100036621094,275.9599914550781,269.6000061035156,271.04998779296875,47431300,AAPL,-0.0019784155368063328,268.11217803955077,255.70495422363283,0.012291744694416785
2025-11-17,267.4599914550781,270.489990234375,265.7300109863281,268.82000732421875,45018300,AAPL,-0.018171183658773127,268.38587646484376,256.30116149902346,0.010094617000502865
2025-11-18,267.44000244140625,270.7099914550781,265.32000732421875,269.989990234375,45677300,AAPL,-7.473646268785217e-05,268.63210144042966,256.9675006103516,0.01009524177751379
2025-11-19,268.55999755859375,272.2099914550781,265.5,265.5299987792969,40424500,AAPL,0.004187836924032684,269.1501159667969,257.8072933959961,0.009239509916990928
2025-11-20,266.25,275.42999267578125,265.9200134277344,270.8299865722656,45823600,AAPL,-0.008601420835542606,269.4961868286133,258.5361489868164,0.00951616911046697
2025-11-21,271.489990234375,273.3299865722656,265.6700134277344,265.95001220703125,59030800,AAPL,0.019680714495305063,269.9424118041992,259.2890823364258,0.010078491554675805
2025-11-24,275.9200134277344,277.0,270.8999938964844,270.8999938964844,65585800,AAPL,0.0163174457722548,270.3109298706055,260.0780673217773,0.009450562455391822
2025-11-25,276.9700012207031,280.3800048828125,275.25,275.2699890136719,46914200,AAPL,0.003805406428931457,270.72245635986326,260.8590802001953,0.009464042942466205
2025-11-26,277.54998779296875,279.5299987792969,276.6300048828125,276.9599914550781,33431400,AAPL,0.0020940411225383038,271.1280151367188,261.6349087524414,0.009461755889470494
2025-11-28,278.8500061035156,279.0,275.989990234375,277.260009765625,20135600,AAPL,0.004683906927485104,271.51365814208987,262.45891632080077,0.009425587863171332
2025-12-01,283.1000061035156,283.4200134277344,276.1400146484375,278.010009765625,46587700,AAPL,0.015241168753721723,272.1632507324219,263.21567169189456,0.009821382629629274
2025-12-02,286.19000244140625,287.3999938964844,282.6300048828125,283.0,53669500,AAPL,0.010914857899228636,273.0332794189453,263.82283203125,0.009840337267259486
2025-12-03,284.1499938964844,288.6199951171875,283.29998779296875,286.20001220703125,43538700,AAPL,-0.00712816145749029,273.75185546875,264.4221600341797,0.010105065773897061
2025-12-04,280.70001220703125,284.7300109863281,278.5899963378906,284.1000061035156,43989100,AAPL,-0.012141410394363561,274.29293670654295,264.9948474121094,0.01062721170170054
2025-12-05,278.7799987792969,281.1400146484375,278.04998779296875,280.5400085449219,47265800,AAPL,-0.00684009028940924,274.7565002441406,265.4380230712891,0.010788254418502669
2025-12-08,277.8900146484375,279.6700134277344,276.1499938964844,278.1300048828125,38211800,AAPL,-0.00319242461710445,275.2405014038086,265.89157135009765,0.010742181329500724
2025-12-09,277.17999267578125,280.0299987792969,276.9200134277344,278.1600036621094,32193300,AAPL,-0.002555046727945598,275.6280014038086,266.3514993286133,0.010764938617716562
2025-12-10,278.7799987792969,279.75,276.44000244140625,277.75,33038300,AAPL,0.00577244442526248,275.80450134277345,266.83943115234376,0.009740399917979254
2025-12-11,278.0299987792969,279.5899963378906,273.80999755859375,279.1000061035156,33248000,AAPL,-0.0026902934331158868,276.0325012207031,267.29597900390627,0.009630497582922209
2025-12-12,278.2799987792969,279.2200012207031,276.82000732421875,277.8999938964844,39532900,AAPL,0.0008991835452922814,276.2990005493164,267.7239593505859,0.009608396671735395
2025-12-15,274.1099853515625,280.1499938964844,272.8399963378906,280.1499938964844,50409100,AAPL,-0.014984955605960026,276.3839996337891,268.0507568359375,0.010240746539244122
2025-12-16,274.6099853515625,275.5,271.7900085449219,272.82000732421875,37648600,AAPL,0.0018240853187405648,276.74149932861326,268.41412841796875,0.009265949508093431
2025-12-17,271.8399963378906,276.1600036621094,271.6400146484375,275.010009765625,50138700,AAPL,-0.010086993049891024,276.9614990234375,268.7262957763672,0.009611599542893532
2025-12-18,272.19000244140625,273.6300048828125,266.95001220703125,273.6099853515625,51630700,AAPL,0.001287544541755281,277.14299926757815,269.01389404296873,0.009580577573651616
2025-12-19,273.6700134277344,274.6000061035156,269.8999938964844,272.1499938964844,144632000,AAPL,0.005437418615868328,277.51399993896484,269.41141510009766,0.00937413280770488
2025-12-22,270.9700012207031,273.8800048828125,270.510009765625,272.8599853515625,36571800,AAPL,-0.009865941003960987,277.4880004882813,269.9301657104492,0.008644136373728902
2025-12-23,272.3599853515625,272.5,269.55999755859375,270.8399963378906,29642000,AAPL,0.005129660569795913,277.3099990844727,270.42896240234376,0.007854417322194952
2025-12-24,273.80999755859375,275.42999267578125,272.20001220703125,272.3399963378906,17910600,AAPL,0.005323881205087977,277.15199890136716,270.95456146240235,0.007906609836486903
2025-12-26,273.3999938964844,275.3699951171875,272.8599853515625,274.1600036621094,21521800,AAPL,-0.0014974020881820538,276.94449920654296,271.4405908203125,0.007884297944269113
2025-12-29,273.760009765625,274.3599853515625,272.3500061035156,272.69000244140625,23715200,AAPL,0.0013168100847762432,276.68999938964845,271.97158386230467,0.007798236502608526
2025-12-30,273.0799865722656,274.0799865722656,272.2799987792969,272.80999755859375,22139600,AAPL,-0.0024840121606569676,276.1889984130859,272.3922705078125,0.006813266128351741
2025-12-31,271.8599853515625,273.67999267578125,271.75,273.05999755859375,27293600,AAPL,-0.004467559984957958,275.4724975585938,272.5897497558594,0.006139964702497425
2026-01-02,271.010009765625,277.8399963378906,269.0,272.260009765625,37838100,AAPL,-0.0031265196488491354,274.8154983520508,272.75963989257815,0.006047329187832343
2026-01-05,267.260009765625,271.510009765625,266.1400146484375,270.6400146484375,45647200,AAPL,-0.013837127282653072,274.1434982299805,272.94084594726564,0.0062017914143703366
2026-01-06,262.3599853515625,267.54998779296875,262.1199951171875,267.0,52352100,AAPL,-0.01833429707033085,273.32249755859374,273.00147399902346,0.007099411135960935
2026-01-07,260.3299865722656,263.67999267578125,259.80999755859375,263.20001220703125,48309800,AAPL,-0.007737455757884204,272.44449615478516,272.95676391601563,0.007177981457086856
2026-01-08,259.0400085449219,259.2900085449219,255.6999969482422,257.0199890136719,50419300,AAPL,-0.004955164959399183,271.53749694824216,272.7665710449219,0.007186094624091611
2026-01-09,259.3699951171875,260.2099914550781,256.2200012207031,259.0799865722656,39997000,AAPL,0.00127388264893602,270.5669967651367,272.57918151855466,0.006951993683698653
2026-01-12,260.25,261.29998779296875,256.79998779296875,259.1600036621094,45263800,AAPL,0.0033928553779511983,269.67799682617186,272.3954052734375,0.007123858927358593
2026-01-13,261.04998779296875,261.80999755859375,258.3900146484375,258.7200012207031,45730800,AAPL,0.003073920434077726,268.81649627685545,272.193662109375,0.007207031457355165
2026-01-14,259.9599914550781,261.82000732421875,256.7099914550781,259.489990234375,40019400,AAPL,-0.004175431483854575,268.10899658203124,271.9906988525391,0.006658476405195786
2026-01-15,258.2099914550781,261.0400085449219,257.04998779296875,260.6499938964844,39388600,AAPL,-0.006731805114335909,267.288996887207,271.7791101074219,0.006632358733637463
2026-01-16,255.52999877929688,258.8999938964844,254.92999267578125,257.8999938964844,72018600,AAPL,-0.010379120733008063,266.47349700927737,271.494140625,0.006648965395412301
2025-01-15,196.2161102294922,197.03293757748568,192.58027095513168,193.59631966617226,12894900,GOOG,,,,
2025-01-16,193.6560821533203,196.21610779593715,193.54650812506105,195.06558809902253,13449600,GOOG,-0.013046982091214132,,,
2025-01-17,196.78390502929688,198.03901328310783,194.55258626735076,197.28196603154788,22109100,GOOG,0.016151431141213646,,,
2025-01-21,198.8558349609375,203.04949996870735,198.66656935353225,199.73241196420346,19005200,GOOG,0.010528960340187243,,,
2025-01-22,199.25428771972656,201.3361791069415,198.4275046138818,199.77227542933375,15477400,GOOG,0.00200372676450411,,,
2025-01-23,198.8060302734375,201.15687879775032,196.05673902959322,199.204472992969,15170800,GOOG,-0.0022496752838744305,,,
2025-01-24,201.11703491210938,201.78445005827487,199.00924333890612,199.0749968784714,12732400,GOOG,0.01162441921652646,,,
2025-01-27,193.01856994628906,197.89956181185707,191.95271207871966,193.43693937479924,24970200,GOOG,-0.04026742423564189,,,
2025-01-28,196.30577087402344,196.46513884315854,191.86306004269633,193.89514224561265,15939200,GOOG,0.017030490530776987,,,
2025-01-29,196.4153289794922,197.69037912518527,194.43305592406392,196.6045945917345,12287800,GOOG,0.000558099260052014,,,
2025-01-30,201.8441925048828,202.44983634357547,198.69843469262187,198.98531221637543,14571500,GOOG,0.02763971403656318,,,
2025-01-31,204.8026885986328,206.2769448978368,202.79051790943333,202.9249889071245,17060300,GOOG,0.014657325816686217,,,
2025-02-03,201.8541717529297,204.4241684677796,200.87797639910207,201.4308168414441,16719500,GOOG,-0.014396865909712564,,,
2025-02-04,206.90451049804688,207.89066156549822,203.4678773853658,203.7069521409136,28285400,GOOG,0.025019739256609608,,,
2025-02-05,192.55038452148438,193.79553701425183,189.17353156908362,192.35116316256466,43666400,GOOG,-0.06937560685366495,,,
2025-02-06,192.56033325195312,193.0783209259593,189.7512772344421,190.24933821339792,20816600,GOOG,5.166819320301386e-05,,,
2025-02-07,186.41427612304688,192.26649305045316,184.3821938692764,191.9925655719954,29565700,GOOG,-0.031917565913559764,,,
2025-02-10,187.4701690673828,189.25323607051806,186.88246069858877,188.32683464886526,16606000,GOOG,0.005664227903011909,,,
2025-02-11,186.34454345703125,188.06783020214885,185.35837723892726,186.11045418705976,13028100,GOOG,-0.006004291861213318,,,
2025-02-12,184.7108917236328,186.1054716174257,182.917884316723,184.51167036726673,17632300,GOOG,-0.008766834290348524,195.79425582885742,,
2025-02-13,187.15142822265625,187.2610022635208,184.1630618713877,185.2089779346379,12729300,GOOG,0.01321273735538564,195.3410217285156,,0.02347853045199822
2025-02-14,186.14532470703125,187.42035972936003,185.38827741240368,186.10548651241567,12714200,GOOG,-0.005375879442544362,194.96548385620116,,0.0233525037009951
2025-02-18,185.0794677734375,187.0517850469982,182.868075751718,186.7131072201513,19796000,GOOG,-0.005725939855171114,194.3802619934082,,0.02298121641342031
2025-02-19,186.4043426513672,186.63344648979967,184.7806586842265,185.46299992451782,13120500,GOOG,0.007158410891647371,193.7576873779297,,0.022890472153820392
2025-02-20,185.9162139892578,186.3943483049828,183.88413174771472,185.77675751385402,12063800,GOOG,-0.0026186549903631784,193.09078369140624,,0.022860895413860077
2025-02-21,180.87582397460938,186.74298160248426,180.42757214082488,186.5636717492017,19520800,GOOG,-0.02711108357090186,192.19427337646485,,0.023473970951523065
2025-02-24,180.4873504638672,184.37222024540685,180.1785550709263,183.08722953293318,18734000,GOOG,-0.002147735956114949,191.16278915405275,,0.023177832937962422
2025-02-25,176.68215942382812,180.05901249422945,176.08449532618422,179.45636292256336,20832500,GOOG,-0.021082868302179647,190.3459686279297,,0.022015187871704592
2025-02-26,174.02252197265625,177.38941942120738,172.91682587088818,176.2588263476241,23637200,GOOG,-0.015053231519498778,189.23180618286133,,0.021552624815298967
2025-02-27,169.5499267578125,175.90517457404238,169.09369511454358,175.25770137508286,25930500,GOOG,-0.025701243518046035,187.88853607177734,,0.02194246717230594
2025-02-28,171.55213928222656,171.83105223800592,167.73699003756792,169.63958678561835,30049800,GOOG,0.011808984897257124,186.37393341064453,,0.020883557277853734
2025-03-03,168.0059356689453,174.32134533191982,166.98988700026132,173.05626616990452,24122000,GOOG,-0.02067128762205206,184.53409576416016,,0.020364115558320395
2025-03-04,171.9406280517578,174.4857125995133,166.89028195089057,167.28873989157168,30711400,GOOG,0.023419960533809903,183.03841857910157,,0.021617435449030088
2025-03-05,174.3114013671875,175.0684486462283,170.26713311442498,171.65175734257568,18848000,GOOG,0.01378832532073826,181.40876312255858,,0.020853435981016917
2025-03-06,173.534423828125,176.04464037532372,171.83901308441207,171.88085762667328,19082400,GOOG,-0.004457410892049429,180.4579650878906,,0.01511216819594362
2025-03-07,175.06845092773438,176.21398520957717,171.58202373998432,172.57018119468756,16395300,GOOG,0.008839900843700788,179.5833709716797,,0.015394259222697576
2025-03-10,167.34967041015625,169.98242789879407,165.11083364000163,169.6932301062815,28990700,GOOG,-0.04409007149303168,178.63014068603516,,0.016713666643681055
2025-03-11,165.52467346191406,168.19233834954707,162.79219966682945,166.22275015347105,23705900,GOOG,-0.010905291559698438,177.53286590576172,,0.01655431797029572
2025-03-12,168.5364227294922,169.06496768992824,165.02607404266914,168.00787776905614,19880100,GOOG,0.018195168155828556,176.64245986938477,,0.01742137053985538
2025-03-13,164.2781219482422,167.65882217030887,163.6199439708421,167.5192068154746,15206200,GOOG,-0.025266353185179113,175.62082138061524,,0.017997052972172998
2025-03-14,167.16018676757812,167.78846344663302,164.05871738434496,164.86151705390753,18611100,GOOG,0.017543814021954596,174.62125930786132,,0.018260593180266998
2025-03-17,166.1130828857422,167.99789774713304,165.3551579314285,166.86600146939315,17839100,GOOG,-0.006264074610611958,173.61964721679686,,0.01826142553954798
2025-03-18,162.22378540039062,165.9834483433943,158.36440589305724,165.504769270585,24616800,GOOG,-0.02341355309158122,172.47686309814452,,0.018695218581750238
2025-03-19,165.82388305664062,167.67179700457908,162.60274739553324,163.46536491130865,24955700,GOOG,0.02219216896809839,171.4478401184082,,0.01955173464354138
2025-03-20,164.59725952148438,166.57182398432158,162.69249513101892,163.3756136941133,19981500,GOOG,-0.007397146373283703,170.38189239501952,,0.01954193951878689
2025-03-21,165.7939453125,166.01334302891465,162.58277715435602,162.93182312599697,29882100,GOOG,0.007270387092073172,169.62779846191407,,0.019083645515106246
2025-03-24,169.46385192871094,170.03229564643644,166.98069207130337,168.80068280829667,18742800,GOOG,0.022135347640673153,169.07662353515624,,0.01997090364147989
2025-03-25,172.31600952148438,172.43569069454404,170.0821638501357,170.71042533673634,13841600,GOOG,0.01683047777040536,168.85831604003906,,0.0199590494106867
2025-03-26,166.68150329589844,171.46833904684703,166.4032617058507,170.83009529451596,22498000,GOOG,-0.032698680994486584,168.49126510620118,,0.02097435216025867
2025-03-27,163.62989807128906,166.98068153823098,163.40053326732718,166.2526883327416,21571200,GOOG,-0.018308001573468347,168.195263671875,181.84209899902345,0.020595294944718217
2025-03-28,155.63189697265625,163.36063733153796,154.91288174399585,161.914617985198,34866500,GOOG,-0.048878604661528935,167.39925155639648,181.03041473388672,0.022865542558579584
2025-03-31,155.8014373779297,156.69897769591987,151.79247569514342,154.38533444093966,33591600,GOOG,0.001089367980287692,166.7890266418457,180.2733218383789,0.022576801806311962
2025-04-01,158.44418334960938,159.64088860290096,154.82912703672736,154.87400177182084,20111400,GOOG,0.016962269515326422,166.11420440673828,179.50652740478515,0.022214529425188468
2025-04-02,158.42422485351562,159.83533661020232,156.10061455152714,156.5294429126843,17113300,GOOG,-0.00012596547043774997,165.3198455810547,178.69789520263672,0.021848199235551567
2025-04-03,152.21133422851562,154.26268338948154,151.76255642428285,152.415773730749,28416100,GOOG,-0.039216796741436744,164.25369110107422,177.7570361328125,0.02318323109715879
2025-04-04,147.33473205566406,152.67004705701973,147.13526851271615,149.488795280342,39832200,GOOG,-0.03203836427535878,162.86700515747071,176.72761016845703,0.0235790918925655
2025-04-07,148.8306121826172,154.5049906637876,142.26866053002584,142.9966537424444,47823000,GOOG,0.010152936148063008,161.94105224609376,175.6818817138672,0.02233482855012773
2025-04-08,146.17791748046875,154.0163572830598,144.81168040387425,153.15372459087558,35304400,GOOG,-0.017823582549627237,160.97371444702148,174.7450686645508,0.0224743432663039
2025-04-09,160.61817932128906,161.42595490236522,145.41001297471655,145.9285907764552,46479500,GOOG,0.09878552171021115,160.57780227661132,174.0313168334961,0.032166591930523916
2025-04-10,154.94378662109375,159.59100703537513,151.7824843406383,158.32448661840758,35270500,GOOG,-0.0353284586101843,160.1110855102539,173.20188598632814,0.032626308752363095
2025-04-11,158.96273803710938,159.4214828900061,155.15821588311775,155.15821588311775,22582000,GOOG,0.025938125714222604,159.70121307373046,172.34425689697267,0.032949131884653565
2025-04-14,161.02706909179688,163.5800442613397,159.48131788958594,161.8647612161283,18255900,GOOG,0.012986257535433143,159.4469123840332,171.46874450683595,0.033099054188842514
2025-04-15,158.24472045898438,161.60548662047464,157.2125711136264,161.12680756053086,15690800,GOOG,-0.017278763430925825,159.2479591369629,170.59655548095702,0.032908719923492785
2025-04-16,155.0734405517578,157.7460816121238,153.48780580846912,155.04352406353968,16921500,GOOG,-0.020040352044784493,158.71043701171874,169.55993408203125,0.03271434404954322
2025-04-17,152.93931579589844,156.63914551785228,150.48605717451858,156.1804006573908,19513400,GOOG,-0.013762026226193713,158.12753982543944,168.76771270751954,0.032791781852511595
2025-04-21,149.4489288330078,150.64563414321242,147.99292697402092,150.55089351453177,16147800,GOOG,-0.02282203856298559,157.31028900146484,167.90548461914062,0.03297750044227065
2025-04-22,153.4778289794922,154.18588806543661,150.45614182614645,150.6556053772964,15910300,GOOG,0.026958374194747226,156.5109878540039,167.24675567626954,0.033200728764908954
2025-04-23,157.28736877441406,159.5810628232613,155.92113161014544,157.47685003131366,18575700,GOOG,0.024821433950768856,155.7595558166504,166.64309967041015,0.033516641389897114
2025-04-24,161.02706909179688,161.26641622029112,157.65633597926455,158.0901402859029,30787500,GOOG,0.023776227846664444,155.47683410644532,166.13675018310548,0.03335291076351668
2025-04-25,163.40054321289062,167.77850023609406,162.55286879192676,166.64162802009162,35148100,GOOG,0.014739597103023083,155.4653663635254,165.71054321289063,0.033279676188288095
2025-04-28,161.97445678710938,164.4975154163947,159.9400594955455,163.80940575078378,20871200,GOOG,-0.008727550090964153,155.78249435424806,165.20700378417968,0.03129985023722318
2025-04-29,161.61546325683594,162.23375771315298,158.9527889542957,161.60050501085837,15955200,GOOG,-0.0022163589086474644,156.07319564819335,164.71640655517578,0.03131615048604115
2025-04-30,160.4486541748047,160.93132003878804,156.7238992270367,159.4214808354622,20639500,GOOG,-0.0072196623919394964,156.1734191894531,164.22379028320313,0.031186282683058255
2025-05-01,162.3434295654297,163.4902840282257,160.4885312883131,162.07418118265323,21904300,GOOG,0.01180923205850437,156.36937942504883,163.74257202148436,0.0312760959760488
2025-05-02,165.35516357421875,166.24272160342787,163.2110673335134,164.50251318845105,16844900,GOOG,0.018551622426919545,157.02657089233398,163.3313510131836,0.029939893587800016
2025-05-05,165.59449768066406,166.64162038300333,164.01883008211257,164.06370481289306,15309300,GOOG,0.0014473942105708293,157.93955917358397,163.0257244873047,0.028695793193170144
2025-05-06,164.74684143066406,166.2826256209725,162.6825275029046,163.51025257901807,10691900,GOOG,-0.005118867244216285,158.73537063598633,162.71091430664063,0.028789155733763803
2025-05-07,152.38084411621094,166.53192073170123,149.07992649888428,165.6144462894935,78729800,GOOG,-0.07506060332973075,159.04551696777344,162.22488800048828,0.033659841177000764
2025-05-08,155.32276916503906,156.97821934560366,153.67730129276063,155.49230101963664,38387500,GOOG,0.019306396849885665,158.78074645996094,161.85089294433592,0.025381526840785838
2025-05-09,153.95651245117188,156.0008767547779,153.4080181578182,155.12330110234345,22871000,GOOG,-0.008796242310201596,158.73138275146485,161.53902465820312,0.02417759507001122
2025-05-12,159.1422576904297,159.99989923182653,157.45689109723676,158.66357863988551,31884900,GOOG,0.033683182066770234,158.74035873413087,161.2908270263672,0.024672470546874402
2025-05-13,160.4486541748047,161.6154428646326,157.147736432167,159.48131381182282,24944300,GOOG,0.00820898549093263,158.71143798828126,161.13968139648438,0.02456661254199766
2025-05-14,166.3524169921875,167.87821879457485,160.48854169395702,160.8675041761217,31769200,GOOG,0.03679534021488773,159.1168228149414,161.02791717529297,0.025509307792826813
2025-05-15,164.94627380371094,167.05048632634782,163.39055558165364,166.68150616819955,22717600,GOOG,-0.008452796862834844,159.61046447753907,160.84061462402343,0.025091006942178508
2025-05-16,166.970703125,170.18187132307358,166.49202410911192,168.4665883644654,36271400,GOOG,0.012273264952309182,160.31203384399413,160.70934020996094,0.024827961567916522
2025-05-19,167.40951538085938,167.48929776101073,164.9612478002886,165.26042792162292,21374700,GOOG,0.0026280793435413674,161.2100631713867,160.55616149902343,0.02398100154797322
2025-05-20,164.86651611328125,169.2145415389476,163.809411029233,167.2998101390324,33563300,GOOG,-0.01519029107630332,161.77949752807618,160.50649841308595,0.02389134455748334
2025-05-21,169.593505859375,174.05124541657764,164.43768951605247,164.49752249530096,45567600,GOOG,0.02867161784898631,162.39480438232422,160.58787506103516,0.024083846456541887
2025-05-22,171.50823974609375,177.6413788951047,171.40852318489004,172.87449206528717,45024100,GOOG,0.011290136830512942,162.91886291503906,160.64731140136718,0.023704582606885634
2025-05-23,169.1248016357422,170.7353770798728,168.79570501788888,169.81291136244153,24963600,GOOG,-0.013896930630738713,163.20507583618163,160.74424499511719,0.023849986057624326
2025-05-27,173.50274658203125,173.81189377809147,170.74035599876692,170.83010546531364,24341300,GOOG,0.025885883702132517,163.78149032592773,160.87109619140625,0.024282562638047293
2025-05-28,172.90440368652344,175.99589090157693,172.54039944520105,173.5027486876955,25999200,GOOG,-0.0034486076289571566,164.3459373474121,161.00692260742187,0.024300001453885323
2025-05-29,172.48556518554688,174.91885931079202,171.3087940961788,174.51996262584905,21174700,GOOG,-0.0024223703505893424,164.94778289794922,161.212158203125,0.024210381242220552
2025-05-30,172.37583923339844,172.96421707717835,168.06269151829088,171.9370438187386,36258300,GOOG,-0.0006361457089490985,165.44940338134765,161.34319732666015,0.024156495876718927
2025-06-02,169.9026336669922,170.59273670161065,168.18735077867083,168.5463638301086,24742900,GOOG,-0.014347750690614558,165.67677688598633,161.44930480957032,0.024182396746995547
2025-06-03,167.2499542236328,169.33421740320648,166.2227656610953,168.40178467639365,25386700,GOOG,-0.015612938929237541,165.75954971313476,161.47842498779298,0.024488542498029175
2025-06-04,168.9253387451172,169.11481998304504,167.3347128375843,167.8183830228989,18508700,GOOG,0.010017249506951709,165.9684745788574,161.4676547241211,0.024530238503063233
2025-06-05,169.34417724609375,171.88718516661356,168.88544763287672,171.14920964574225,25375400,GOOG,0.0024794296941357263,166.81664123535157,161.4082180786133,0.016646141467382743
2025-06-06,174.44017028808594,175.347677694002,171.8273621519075,171.8273621519075,22258100,GOOG,0.030092520007857226,167.77251129150392,161.56339141845703,0.017282227576741513
2025-06-09,177.3556671142578,177.6402153718793,175.38870842986094,175.59837556705574,18817600,GOOG,0.016713448636039407,168.9424690246582,161.8379067993164,0.017075883307222754
